class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
correct,0.3942160904407501,0.8233041763305664,0.5218833684921265,0.9999149441719055,0.40048035979270935,0.8324445486068726,0.5647473931312561,0.9999549984931946,0.40053364634513855,0.8326311111450195,0.5644762516021729,0.9999454021453857,0.4000544846057892,0.8327378034591675,0.5642030239105225,0.9999671578407288,0.40448853373527527,0.8334806561470032,0.5110025405883789,0.9999354481697083,0.4093073010444641,0.8346565365791321,0.5109006762504578,0.9999088644981384,0.41510212421417236,0.8358854055404663,0.5105974674224854,0.9999427795410156,0.4330473244190216,0.8268804550170898,0.6888286471366882,0.9999491572380066,0.4438430070877075,0.828156590461731,0.4378841519355774,0.9999350905418396,0.40372800827026367,0.8147534132003784,0.5646535754203796,0.9997426271438599,0.41031786799430847,0.8158785700798035,0.491461843252182,0.9996938705444336,0.4791295826435089,0.7848047614097595,0.7028536200523376,0.9992994070053101,0.4959450662136078,0.8128326535224915,0.2671821713447571,0.9997592568397522,0.4676949679851532,0.7645688056945801,0.9126520752906799,0.0808587372303009,0.4522927403450012,0.7973852157592773,0.41619351506233215,0.7797991633415222,0.41674479842185974,0.795599102973938,1.1230969429016113,0.09789803624153137,0.3975556492805481,0.8077632784843445,0.9583054184913635,0.28883156180381775,0.40316468477249146,0.8003841638565063,1.1594500541687012,0.13858382403850555,0.391448974609375,0.8005592226982117,1.0476481914520264,0.23645031452178955,0.4026404321193695,0.80622798204422,1.165842056274414,0.14201146364212036,0.40069815516471863,0.7974909543991089,1.0455788373947144,0.22293983399868011,0.4097233712673187,0.8046250343322754,1.1266554594039917,0.13846701383590698,0.4046896994113922,0.7961684465408325,0.9787601232528687,0.2646482586860657,0.551362931728363,0.6362650394439697,0.14320911467075348,0.9988236427307129,0.5711470246315002,0.6603881120681763,-0.14378902316093445,0.9989020824432373,0.5128117203712463,0.4873337745666504,-0.11068270355463028,0.4092920124530792,0.5368470549583435,0.4932849407196045,-0.2862032353878021,0.960349440574646,0.45258063077926636,0.29874253273010254,-0.3800811469554901,0.561977744102478,0.459847092628479,0.29131728410720825,-0.5474265813827515,0.9436979293823242,0.4815608263015747,0.2708389163017273,-0.4136653244495392,0.582439661026001,0.490395188331604,0.25910305976867676,-0.5699414610862732,0.9053921699523926,0.366446852684021,0.23995175957679749,-0.5295876860618591,0.6823586821556091,0.36690986156463623,0.228794127702713,-0.6828235983848572,0.8931344151496887
correct,0.3784157633781433,0.8089863061904907,0.5006860494613647,0.9998238682746887,0.38884350657463074,0.8238426446914673,0.5442444086074829,0.9999168515205383,0.3896743655204773,0.8241347074508667,0.5438950061798096,0.9998961091041565,0.39067503809928894,0.8252661824226379,0.5435303449630737,0.9999412894248962,0.3956919014453888,0.8265472650527954,0.4935494363307953,0.9998850226402283,0.40160253643989563,0.8292207717895508,0.4934631288051605,0.9998308420181274,0.40619632601737976,0.8304632902145386,0.49315816164016724,0.9998937845230103,0.424198716878891,0.8232843279838562,0.6706608533859253,0.9998953938484192,0.43538400530815125,0.8258079290390015,0.43920832872390747,0.999858558177948,0.3884490728378296,0.7911293506622314,0.5470055937767029,0.9993946552276611,0.3995775282382965,0.7962018847465515,0.4780389666557312,0.9992093443870544,0.4728870391845703,0.7841194868087769,0.6528245210647583,0.998996913433075,0.48259803652763367,0.8018993139266968,0.31591928005218506,0.9995096325874329,0.4685910940170288,0.769217312335968,0.877366304397583,0.06306564062833786,0.4464951455593109,0.7758410573005676,0.4999169409275055,0.6155736446380615,0.4410803020000458,0.7951192855834961,1.0880861282348633,0.07534980773925781,0.4369356334209442,0.7863505482673645,1.047559142112732,0.20506539940834045,0.435712069272995,0.7996858358383179,1.1258400678634644,0.11324469745159149,0.4284786283969879,0.790351390838623,1.1374015808105469,0.17798683047294617,0.4352247416973114,0.8044930696487427,1.1374397277832031,0.11720290780067444,0.44408369064331055,0.7896974682807922,1.122363567352295,0.16850554943084717,0.43878936767578125,0.8026992678642273,1.0949705839157104,0.11423293501138687,0.44525662064552307,0.7877141237258911,1.0621081590652466,0.20325887203216553,0.5469006896018982,0.6362857222557068,0.11172638088464737,0.998572826385498,0.5599352717399597,0.654748797416687,-0.11245293915271759,0.9985992908477783,0.5192134976387024,0.4726358950138092,-0.100589320063591,0.35269051790237427,0.5295765399932861,0.4921787679195404,-0.22231525182724,0.9331552982330322,0.44256070256233215,0.29949742555618286,-0.34354373812675476,0.48995640873908997,0.45041191577911377,0.2945794463157654,-0.4489324390888214,0.9068925976753235,0.45189329981803894,0.2681995630264282,-0.37103989720344543,0.5177600979804993,0.46879416704177856,0.2631717026233673,-0.46914100646972656,0.85771644115448,0.34936660528182983,0.25171083211898804,-0.4778825640678406,0.6068516969680786,0.3653998374938965,0.2473181039094925,-0.5779878497123718,0.8306019306182861
correct,0.3704981803894043,0.8005880117416382,0.4806711971759796,0.9997736811637878,0.38295382261276245,0.8182342648506165,0.5291393995285034,0.9998992085456848,0.38475653529167175,0.8190575838088989,0.5287839770317078,0.9998751282691956,0.3870447278022766,0.8204659223556519,0.5283842086791992,0.9999290704727173,0.3906320631504059,0.8205404281616211,0.4756592810153961,0.9998591542243958,0.39683106541633606,0.8225189447402954,0.4756178855895996,0.9997941851615906,0.40286028385162354,0.8242703676223755,0.47531554102897644,0.9998693466186523,0.42372018098831177,0.821417510509491,0.6708444356918335,0.9998750686645508,0.4348106384277344,0.8235992193222046,0.4325931668281555,0.9998293519020081,0.3818472921848297,0.7856965661048889,0.5342991948127747,0.999235987663269,0.3928285539150238,0.7879397869110107,0.46154534816741943,0.998969554901123,0.47143420577049255,0.7788008451461792,0.6658016443252563,0.9988994598388672,0.48532941937446594,0.8002656698226929,0.30210480093955994,0.9994010925292969,0.46757346391677856,0.7535539865493774,0.8783352375030518,0.06033460795879364,0.44630804657936096,0.778677225112915,0.3816608488559723,0.5902780890464783,0.440677285194397,0.7753353118896484,1.0729457139968872,0.07203870266675949,0.41957512497901917,0.7869996428489685,0.8238588571548462,0.19567365944385529,0.4349392056465149,0.7788258790969849,1.1076182126998901,0.1084405928850174,0.40579864382743835,0.7901174426078796,0.8951488733291626,0.17071302235126495,0.4345318675041199,0.784622848033905,1.1184227466583252,0.1123797595500946,0.4209761619567871,0.7891653776168823,0.8924288153648376,0.1615595519542694,0.4383685886859894,0.7834054231643677,1.079304814338684,0.10983417928218842,0.4247656762599945,0.7872706651687622,0.8407663702964783,0.1946491301059723,0.546853244304657,0.6349624395370483,0.11412034183740616,0.9985028505325317,0.5653722286224365,0.6528396010398865,-0.11483597010374069,0.9985272288322449,0.5214671492576599,0.47757044434547424,-0.09158544987440109,0.3505619168281555,0.5347666144371033,0.4922177791595459,-0.21892863512039185,0.9238316416740417,0.4364371597766876,0.30122002959251404,-0.31378185749053955,0.4798363149166107,0.44517752528190613,0.3015311360359192,-0.4254542589187622,0.8919395208358765,0.44507667422294617,0.2758300006389618,-0.3396952748298645,0.5091732144355774,0.456455260515213,0.2772524952888489,-0.4445589780807495,0.837803304195404,0.3455345928668976,0.25797370076179504,-0.451070100069046,0.5938996076583862,0.36424019932746887,0.25429895520210266,-0.5647212862968445,0.80948406457901
correct,0.3911796808242798,0.8094074130058289,0.5531865358352661,0.9997519850730896,0.39483311772346497,0.8200879096984863,0.5875772833824158,0.9998865127563477,0.3954301178455353,0.8207451105117798,0.587270975112915,0.9998573660850525,0.39644524455070496,0.8214235305786133,0.5869331359863281,0.9999178647994995,0.39945074915885925,0.8212825655937195,0.5558387041091919,0.9998422861099243,0.4033099114894867,0.8226543664932251,0.555801510810852,0.9997667670249939,0.4073953926563263,0.8246469497680664,0.5555023550987244,0.9998536109924316,0.42701053619384766,0.8217753171920776,0.6763744950294495,0.9998641014099121,0.43483906984329224,0.8236528635025024,0.5218802094459534,0.9998030662536621,0.4001924395561218,0.7994464635848999,0.5800266861915588,0.9991801381111145,0.40679988265037537,0.7986427545547485,0.534848153591156,0.9989063739776611,0.47872164845466614,0.7847512364387512,0.6014567017555237,0.9989504814147949,0.47754165530204773,0.797324538230896,0.4220642149448395,0.9993754625320435,0.46887099742889404,0.7673506736755371,0.7769165635108948,0.07239162921905518,0.44098880887031555,0.7779422998428345,0.5349308848381042,0.5563878417015076,0.4412837028503418,0.7883666753768921,1.0019891262054443,0.07785316556692123,0.4243364632129669,0.7871343493461609,0.8882885575294495,0.1838618814945221,0.4352461099624634,0.7940694093704224,1.037282109260559,0.11432567238807678,0.41332969069480896,0.790131688117981,0.9841398000717163,0.16174601018428802,0.4345957636833191,0.7977469563484192,1.0497015714645386,0.11805497854948044,0.42790892720222473,0.7893446683883667,0.9791826605796814,0.15308019518852234,0.4383031129837036,0.7955707311630249,1.0115474462509155,0.11535843461751938,0.430148720741272,0.7875292897224426,0.9133279919624329,0.18457576632499695,0.5561506152153015,0.6376569867134094,0.05796632915735245,0.9985994696617126,0.5656132102012634,0.6518489122390747,-0.05882415547966957,0.9986048936843872,0.5505284070968628,0.4823417067527771,-0.1215171292424202,0.38647428154945374,0.5343587398529053,0.4933752417564392,-0.17032112181186676,0.9144946336746216,0.43503695726394653,0.32115864753723145,-0.3335739076137543,0.5007019639015198,0.43360623717308044,0.3198387324810028,-0.34810301661491394,0.8772643208503723,0.4235096871852875,0.3004083037376404,-0.36099398136138916,0.5277296900749207,0.440262109041214,0.2989497780799866,-0.3644982576370239,0.8239662647247314,0.3463340103626251,0.2618340253829956,-0.46241214871406555,0.603114664554596,0.3847446143627167,0.2622843384742737,-0.45292380452156067,0.7882779240608215
correct,0.4194543957710266,0.8268542289733887,0.6478777527809143,0.9997149705886841,0.4195900857448578,0.8341166377067566,0.6429962515830994,0.9998593926429749,0.4208334684371948,0.8351441621780396,0.6428084969520569,0.9998226165771484,0.4223044514656067,0.8359169960021973,0.6425134539604187,0.999888002872467,0.4184521734714508,0.8313765525817871,0.6458749175071716,0.9998066425323486,0.41857531666755676,0.8304963111877441,0.645815908908844,0.9997146129608154,0.41889941692352295,0.829975426197052,0.6455204486846924,0.9998219013214111,0.4423288404941559,0.8282932043075562,0.605829656124115,0.9998405575752258,0.4378962516784668,0.8261455297470093,0.5965222120285034,0.999763548374176,0.4255079925060272,0.8197290301322937,0.6258540153503418,0.9991533160209656,0.42591503262519836,0.8159276843070984,0.6265442967414856,0.9988719820976257,0.48853713274002075,0.8011735677719116,0.4298531711101532,0.999023973941803,0.45455989241600037,0.7882448434829712,0.49920451641082764,0.9993574619293213,0.4700554609298706,0.7953320145606995,0.4978473484516144,0.11338576674461365,0.44199132919311523,0.7743324637413025,0.47578516602516174,0.5172093510627747,0.4166206121444702,0.8047822713851929,0.6741253733634949,0.09820899367332458,0.4259220361709595,0.7874063849449158,0.41842326521873474,0.17766478657722473,0.4003967344760895,0.8071460723876953,0.6964194178581238,0.13150641322135925,0.4177995026111603,0.7951434850692749,0.4233554005622864,0.16074037551879883,0.39653560519218445,0.8067665100097656,0.6993187665939331,0.13522952795028687,0.4278201162815094,0.7954097986221313,0.4296548664569855,0.1526414453983307,0.4019775390625,0.8050241470336914,0.6810005903244019,0.13265402615070343,0.4286026656627655,0.7930948138237,0.420322060585022,0.18369439244270325,0.562639594078064,0.6405708193778992,-0.027806906029582024,0.998712420463562,0.5443105697631836,0.6513675451278687,0.026823323220014572,0.9987115859985352,0.5630566477775574,0.4830095171928406,-0.19283099472522736,0.43946972489356995,0.5309992432594299,0.4932495951652527,-0.12763641774654388,0.8978091478347778,0.417245090007782,0.32213646173477173,-0.4111059010028839,0.5370767116546631,0.41015902161598206,0.321519672870636,-0.27397751808166504,0.8565098643302917,0.38844582438468933,0.3072512149810791,-0.42949381470680237,0.5603953003883362,0.39180099964141846,0.3081604838371277,-0.2883680760860443,0.8066304326057434,0.3467065989971161,0.25921642780303955,-0.5182874202728271,0.6241472363471985,0.38683393597602844,0.2656547427177429,-0.36868321895599365,0.7622886896133423
correct,0.42585477232933044,0.8319595456123352,0.7213264107704163,0.9996474385261536,0.4261096715927124,0.8389536738395691,0.7101460695266724,0.9998172521591187,0.4282161593437195,0.8399226069450378,0.7099854946136475,0.9997652769088745,0.43048807978630066,0.8406789898872375,0.709690511226654,0.9998379945755005,0.4226304292678833,0.8359224200248718,0.7155932784080505,0.9997583627700806,0.4216119945049286,0.8346772193908691,0.715531051158905,0.999641478061676,0.4207078218460083,0.8335188627243042,0.7152761816978455,0.9997779726982117,0.44425055384635925,0.8351777195930481,0.6237761974334717,0.9998030662536621,0.435167133808136,0.8280200958251953,0.6471015810966492,0.9997177720069885,0.4330959618091583,0.8254912495613098,0.6890079379081726,0.9990924000740051,0.4307691752910614,0.822304904460907,0.6932804584503174,0.9988069534301758,0.5018864274024963,0.8083025813102722,0.4348708987236023,0.999092698097229,0.43373194336891174,0.7874694466590881,0.5396531224250793,0.9993636012077332,0.4733940362930298,0.8043798208236694,0.49787190556526184,0.15706007182598114,0.4381656348705292,0.7702590823173523,0.4773474633693695,0.4882214069366455,0.4155690371990204,0.8039467930793762,0.6514554023742676,0.12328477948904037,0.41840675473213196,0.7876613736152649,0.4578171670436859,0.1804427206516266,0.39914295077323914,0.8043783903121948,0.6650173664093018,0.15316583216190338,0.4149799346923828,0.7977052927017212,0.45984819531440735,0.1688115894794464,0.39653289318084717,0.8053110837936401,0.6658247113227844,0.15727223455905914,0.42047014832496643,0.7973328232765198,0.46099767088890076,0.16145887970924377,0.4007978141307831,0.8036748170852661,0.6558829545974731,0.15529941022396088,0.41901034116744995,0.795037031173706,0.4573667645454407,0.1931014060974121,0.5752608776092529,0.6416887044906616,-0.047305941581726074,0.9988255500793457,0.5379847884178162,0.6502074003219604,0.046222951263189316,0.9988217949867249,0.5644655227661133,0.4825257360935211,-0.20654894411563873,0.4838614761829376,0.531199038028717,0.48744410276412964,-0.1169467642903328,0.8721302151679993,0.387800008058548,0.3205156922340393,-0.42216023802757263,0.5638253688812256,0.38573595881462097,0.32196784019470215,-0.23580317199230194,0.8246704936027527,0.36502015590667725,0.3035169541835785,-0.43837568163871765,0.588934063911438,0.36468544602394104,0.30163389444351196,-0.2480863630771637,0.7818261981010437,0.3244079351425171,0.25778546929359436,-0.5244385004043579,0.6377703547477722,0.3853018581867218,0.26444557309150696,-0.3381381928920746,0.7248090505599976
correct,0.41945651173591614,0.8285037279129028,0.6981371641159058,0.9995251893997192,0.4222531318664551,0.8372285962104797,0.695689857006073,0.9997365474700928,0.42447471618652344,0.8379256129264832,0.6955543160438538,0.9996796250343323,0.4268433749675751,0.8386985063552856,0.6953513622283936,0.9997515678405762,0.4200821816921234,0.8353075981140137,0.688571572303772,0.9996708035469055,0.42019566893577576,0.8331200480461121,0.6884806156158447,0.9995440244674683,0.4203225076198578,0.8313307762145996,0.6881347298622131,0.9997122287750244,0.44352179765701294,0.8338509798049927,0.6305351257324219,0.9997308254241943,0.43353697657585144,0.8244965672492981,0.612317681312561,0.9996510744094849,0.42803871631622314,0.8211889266967773,0.6794202327728271,0.9988600611686707,0.427991658449173,0.8200603723526001,0.6676387190818787,0.9985669255256653,0.5003613829612732,0.8036012649536133,0.48961445689201355,0.9990864992141724,0.43761834502220154,0.7810992002487183,0.46591559052467346,0.9993489980697632,0.47399425506591797,0.804478645324707,0.515084981918335,0.16692635416984558,0.4063799977302551,0.7725068926811218,0.29695063829421997,0.489359974861145,0.39897671341896057,0.8024858236312866,0.5504217743873596,0.13879910111427307,0.34732872247695923,0.8095496296882629,0.20606908202171326,0.1929357796907425,0.3769925832748413,0.8027467727661133,0.543560802936554,0.1677950918674469,0.34381961822509766,0.7985931634902954,0.18635989725589752,0.1859668344259262,0.37454813718795776,0.8029497861862183,0.5387795567512512,0.17211610078811646,0.34512993693351746,0.7988438010215759,0.1942872852087021,0.17880520224571228,0.3807569742202759,0.8026854395866394,0.5483478903770447,0.17001961171627045,0.3500300645828247,0.7972849607467651,0.20719146728515625,0.2090941220521927,0.5758360624313354,0.6367546319961548,-0.0012688181595876813,0.9989075064659119,0.541801929473877,0.637040376663208,0.0003829081542789936,0.9989151954650879,0.5578657388687134,0.4820127487182617,-0.18075475096702576,0.5166664123535156,0.5314320921897888,0.4853431284427643,-0.14362481236457825,0.8693855404853821,0.37900301814079285,0.33072957396507263,-0.3702465891838074,0.5892099142074585,0.3764536678791046,0.33273452520370483,-0.2702411115169525,0.8244065046310425,0.36411237716674805,0.310979425907135,-0.3870272934436798,0.6136764883995056,0.35811468958854675,0.30957305431365967,-0.286234587430954,0.7826114296913147,0.2896113693714142,0.2790430188179016,-0.5013934969902039,0.654962956905365,0.33558276295661926,0.2879786789417267,-0.40815240144729614,0.7229540944099426
correct,0.3965650498867035,0.8093427419662476,0.6442062854766846,0.9994825124740601,0.40391090512275696,0.8264144062995911,0.6775539517402649,0.9997222423553467,0.404405802488327,0.8263187408447266,0.6779086589813232,0.9996612071990967,0.41969630122184753,0.8205691576004028,0.6781659126281738,0.9997398853302002,0.4135345220565796,0.8188489079475403,0.6222020983695984,0.9996541142463684,0.4144130051136017,0.8183484077453613,0.6219847202301025,0.9995290040969849,0.4153895676136017,0.8179792165756226,0.6214259266853333,0.999708354473114,0.4375959634780884,0.8186923265457153,0.6618306040763855,0.9997206926345825,0.4334188401699066,0.8185806274414062,0.5273370146751404,0.9996433854103088,0.4182802140712738,0.8046795129776001,0.6723036766052246,0.9988065361976624,0.41885966062545776,0.8037407994270325,0.5985080003738403,0.9985334277153015,0.49854615330696106,0.78131103515625,0.6195132732391357,0.9989521503448486,0.44452446699142456,0.7823183536529541,0.31180712580680847,0.9993758201599121,0.47408178448677063,0.7878580689430237,0.735897421836853,0.16256581246852875,0.39593514800071716,0.7864101529121399,0.12675239145755768,0.5161494612693787,0.4039088487625122,0.7888098359107971,0.8557300567626953,0.13585087656974792,0.3398497700691223,0.8179042935371399,0.19995255768299103,0.21006827056407928,0.3856128454208374,0.7887654900550842,0.8641714453697205,0.16398535668849945,0.32513535022735596,0.8174363970756531,0.20141109824180603,0.20401810109615326,0.3840887248516083,0.7891744375228882,0.8561381697654724,0.16812264919281006,0.3393608331680298,0.799370288848877,0.21224616467952728,0.1969325840473175,0.3897613286972046,0.789259672164917,0.8514184951782227,0.1663142293691635,0.3447971045970917,0.797642171382904,0.20845872163772583,0.2254323959350586,0.5742904543876648,0.6228760480880737,0.08982207626104355,0.9989516735076904,0.5482668280601501,0.6329542398452759,-0.0905279740691185,0.998989462852478,0.5300089120864868,0.4814121127128601,-0.09044510126113892,0.5227152109146118,0.531143069267273,0.48547855019569397,-0.1641479730606079,0.8765325546264648,0.3594863712787628,0.33839666843414307,-0.27044355869293213,0.598642110824585,0.3620679974555969,0.3464426100254059,-0.28879693150520325,0.8343740105628967,0.35055601596832275,0.31424516439437866,-0.2951433062553406,0.6218664050102234,0.33835259079933167,0.3139761686325073,-0.28940317034721375,0.7930312752723694,0.2491932511329651,0.3098371624946594,-0.4294615685939789,0.6666204333305359,0.25321751832962036,0.31392329931259155,-0.49595746397972107,0.7391718626022339
correct,0.4180552661418915,0.8117906451225281,0.6320436000823975,0.9974498748779297,0.41636931896209717,0.826433539390564,0.6563248634338379,0.9983308911323547,0.4169536530971527,0.82646644115448,0.6564373970031738,0.9983631372451782,0.4236283004283905,0.8209482431411743,0.6564372181892395,0.9982016086578369,0.41977742314338684,0.8202213048934937,0.6253414750099182,0.9977070689201355,0.4199187457561493,0.8197551965713501,0.6252809762954712,0.9975296854972839,0.4200553894042969,0.8191806674003601,0.6248617172241211,0.9980701804161072,0.4378794729709625,0.8194451332092285,0.5834356546401978,0.9985104203224182,0.43365001678466797,0.8149811625480652,0.5860764980316162,0.9985863566398621,0.43053138256073,0.8073078393936157,0.6607303023338318,0.9957579970359802,0.4314694404602051,0.8040100336074829,0.6107310652732849,0.9947144985198975,0.49820658564567566,0.7901607155799866,0.42541420459747314,0.9989316463470459,0.4481004774570465,0.7646955251693726,0.45882588624954224,0.9990704655647278,0.46772468090057373,0.7886852622032166,0.29198113083839417,0.1781993806362152,0.3995606303215027,0.7353131771087646,0.26695677638053894,0.4779932200908661,0.4047889709472656,0.7879867553710938,0.13674606382846832,0.15438418090343475,0.3535836637020111,0.7413195371627808,0.15823329985141754,0.19320276379585266,0.3890700042247772,0.7862499356269836,0.10009210556745529,0.1822001188993454,0.34705379605293274,0.7389151453971863,0.13523198664188385,0.18897570669651031,0.38537123799324036,0.7855273485183716,0.11354150623083115,0.18595391511917114,0.359859436750412,0.7437331080436707,0.14172568917274475,0.18250781297683716,0.3897460997104645,0.7856694459915161,0.13726414740085602,0.18264397978782654,0.3637950122356415,0.7462736964225769,0.15624788403511047,0.2091144174337387,0.5762962698936462,0.6244940161705017,-0.0007306908955797553,0.999018132686615,0.5491146445274353,0.6189419031143188,-0.00011883574188686907,0.9990373849868774,0.53090900182724,0.4735066890716553,-0.13602370023727417,0.565319836139679,0.5322238206863403,0.4833524227142334,-0.07437305897474289,0.8634238243103027,0.33082324266433716,0.36381688714027405,-0.28858715295791626,0.6346902847290039,0.34518206119537354,0.36780446767807007,-0.12742720544338226,0.8313020467758179,0.3120482861995697,0.35189980268478394,-0.3039775788784027,0.6549189686775208,0.30870673060417175,0.3540419340133667,-0.13700713217258453,0.7931826114654541,0.2305578589439392,0.3219098448753357,-0.42391932010650635,0.6935661435127258,0.26519525051116943,0.3336181044578552,-0.2512098550796509,0.7340537905693054
correct,0.4474528133869171,0.8376833200454712,0.635226309299469,0.9974609017372131,0.43537652492523193,0.8453621864318848,0.6543096899986267,0.9982861280441284,0.43467071652412415,0.8466676473617554,0.6539661884307861,0.9983272552490234,0.4356955587863922,0.8466817140579224,0.6536452770233154,0.9981089234352112,0.4353795349597931,0.8387250900268555,0.6436218023300171,0.9975641369819641,0.4335034489631653,0.8361886143684387,0.6436815857887268,0.9974241852760315,0.4315173327922821,0.8336085081100464,0.6433845162391663,0.9979791045188904,0.4379088282585144,0.8383798599243164,0.5212417840957642,0.9982998371124268,0.43319442868232727,0.8207526206970215,0.6647568345069885,0.9985982775688171,0.45066097378730774,0.8309000134468079,0.6406198143959045,0.9956204295158386,0.45206156373023987,0.8246008157730103,0.6378190517425537,0.9946142435073853,0.48189011216163635,0.8141541481018066,0.2875399887561798,0.9990223050117493,0.4344218075275421,0.7542963027954102,0.5882827043533325,0.999040961265564,0.4552267789840698,0.8000523447990417,-0.032528650015592575,0.23307950794696808,0.407662570476532,0.697950005531311,0.48180094361305237,0.4400152564048767,0.3856637179851532,0.8004304766654968,-0.38614606857299805,0.2194489985704422,0.3846365213394165,0.6750129461288452,0.36420974135398865,0.18326404690742493,0.3621155619621277,0.7991632223129272,-0.45372095704078674,0.24491992592811584,0.3843269646167755,0.6659396886825562,0.3461897671222687,0.18146637082099915,0.35656338930130005,0.791458249092102,-0.42724543809890747,0.24672941863536835,0.3832162916660309,0.6669275164604187,0.3214995563030243,0.17549334466457367,0.36548149585723877,0.791205108165741,-0.38433167338371277,0.24239709973335266,0.3849749267101288,0.6733998656272888,0.35087281465530396,0.20141690969467163,0.5750494003295898,0.6346222758293152,-0.11592788994312286,0.9991086721420288,0.5352200865745544,0.6100612878799438,0.11504130810499191,0.999111533164978,0.5644614696502686,0.46750059723854065,-0.23572707176208496,0.6063396334648132,0.5345624089241028,0.4624771475791931,0.03924340009689331,0.8146674036979675,0.3050934076309204,0.3900755047798157,-0.4107060432434082,0.6677285432815552,0.313023179769516,0.38940948247909546,-0.008336781524121761,0.786977231502533,0.26639288663864136,0.3916328549385071,-0.4265144467353821,0.6860056519508362,0.27275189757347107,0.3890921473503113,-0.021371956914663315,0.7699363231658936,0.21465247869491577,0.3302454352378845,-0.5409234762191772,0.7192438244819641,0.2581908702850342,0.33983808755874634,-0.12327584624290466,0.7040693163871765
